id,date,temperature,precipitation,sunshine_hours,wind_speed,humidity,snowfall
3139,2017/8/5,27.7,0,6.8,2.2,83,0
3140,2017/8/6,29.1,0,9.5,2.7,80,0
3141,2017/8/7,28.6,2.5,4.8,4.9,83,0
3142,2017/8/8,29.5,0,5.1,5,73,0
3143,2017/8/9,29.9,0,9.8,2.7,74,0
3144,2017/8/10,25.8,3.5,1.4,3.6,86,0
3145,2017/8/11,23,7,0,2.5,96,0
3146,2017/8/12,24.4,7,3.1,2.5,88,0
3147,2017/8/13,26.6,0,4.7,2.8,81,0
3148,2017/8/14,24.6,15.5,0,2.4,92,0
3149,2017/8/15,23.9,32.5,0,2.1,95,0
3150,2017/8/16,22,18,0,3.8,98,0
3151,2017/8/17,24.5,0.5,0,3.5,86,0
3152,2017/8/18,26.7,0,3.2,2.2,85,0
3153,2017/8/19,27,31,4.9,2.6,85,0
3154,2017/8/20,25.2,5,,2.2,85,0
3155,2017/8/21,27,0,3.1,2.6,80,0
3156,2017/8/22,28,0,3.2,3.5,81,0
3157,2017/8/23,30,0,10.6,2.1,68,0
3158,2017/8/24,29.9,0,8.2,2.8,69,0
3159,2017/8/25,30.6,0,6.7,1.7,70,0
3160,2017/8/26,29.4,0,4.8,2.8,73,0
3161,2017/8/27,27,0,4.8,3,64,0
3162,2017/8/28,26.7,0,8.1,3.1,73,0
3163,2017/8/29,28.3,0,6.4,4.9,80,0
3164,2017/8/30,28.4,0,5.8,3.7,80,0
3165,2017/8/31,22.3,4.5,0.2,3.7,85,0
3166,2017/9/1,21.9,10,2.3,4.1,70,0
3167,2017/9/2,20.4,14,5.9,5.1,77,0
3168,2017/9/3,22.5,0,6.9,2.7,71,0
3169,2017/9/4,21,4.5,0,3,85,0
3170,2017/9/5,23.4,0,5.2,2.9,80,0
3171,2017/9/6,22.2,5,0,2.4,95,0
3172,2017/9/7,23.2,0,0,1.8,92,0
3173,2017/9/8,23.7,0.5,3,2.7,85,0
3174,2017/9/9,24.7,0,8.8,2.5,75,0
3175,2017/9/10,25.6,0,7.3,2.9,76,0
3176,2017/9/11,25.9,5,6.2,4.1,77,0
3177,2017/9/12,25.6,26.5,0,4.5,89,0
3178,2017/9/13,26.3,0,9.2,2.9,71,0
3179,2017/9/14,25.8,0,8.4,3.1,70,0
3180,2017/9/15,23.6,0,3.6,2.6,58,0
3181,2017/9/16,20.9,20,0,2.5,78,0
3182,2017/9/17,19,52,0,4.4,98,0
3183,2017/9/18,27.1,22.5,10.9,6,68,0
3184,2017/9/19,25.2,0,8.2,2.8,62,0
3185,2017/9/20,24,0,0,3.6,70,0
3186,2017/9/21,24.6,0,10,2.7,53,0
3187,2017/9/22,22.2,52,2.4,2.7,79,0
3188,2017/9/23,20.2,27,0.1,3.2,83,0
3189,2017/9/24,22.2,0,1.6,1.8,74,0
3190,2017/9/25,24,0,10.6,2.5,74,0
3191,2017/9/26,24,0,8.9,2.7,75,0
3192,2017/9/27,23.9,8.5,0.7,3.8,74,0
3193,2017/9/28,19.9,75,0.2,3.7,87,0
3194,2017/9/29,20.8,0,8.8,2.5,68,0
3195,2017/9/30,20.9,0,1.7,2.6,75,0
3196,2017/10/1,21.2,0,7,2.7,66,0
3197,2017/10/2,23,1.5,0.6,2.8,73,0
3198,2017/10/3,21.9,3,3,3,85,0
3199,2017/10/4,18.5,0,1.3,3.8,63,0
3200,2017/10/5,17.3,0,2.6,3.1,52,0
3201,2017/10/6,16.2,29.5,0,4.6,75,0
3202,2017/10/7,18.9,39,1.7,4.2,89,0
3203,2017/10/8,21,0,8.1,2.6,84,0
3204,2017/10/9,21.5,0,10.5,2.3,77,0
3205,2017/10/10,23.2,0,10.4,2.1,77,0
3206,2017/10/11,22.1,0,4.1,2.2,88,0
3207,2017/10/12,23.8,0,7.5,2.7,78,0
3208,2017/10/13,16.6,13,0,3.1,90,0
3209,2017/10/14,15.1,13,0,3.4,94,0
3210,2017/10/15,15.5,13.5,0,3,93,0
3211,2017/10/16,13.2,25,0,4.4,97,0
3212,2017/10/17,13.8,11,0.3,3.7,92,0
3213,2017/10/18,15.1,0,7.2,3.2,71,0
3214,2017/10/19,11.3,45,0,5.7,96,0
3215,2017/10/20,14.6,8.5,0,5.7,94,0
3216,2017/10/21,16.6,15,0,4.4,99,0
3217,2017/10/22,17.5,153,0,5.8,99,0
3218,2017/10/23,19.7,32,5.9,6.9,64,0
3219,2017/10/24,15.8,0,0.7,3,59,0
3220,2017/10/25,13.3,13,0,4.5,84,0
3221,2017/10/26,15.4,0,10.4,2.6,69,0
3222,2017/10/27,15.6,0,10.4,2.8,71,0
3223,2017/10/28,14.7,4.5,0,4.5,83,0
3224,2017/10/29,14.7,124.5,0,4.7,98,0
3225,2017/10/30,15.9,0,9.7,6.6,52,0
3226,2017/10/31,13.7,0,3.2,2.7,50,0
3227,2017/11/1,14.6,0,9.2,2.6,63,0
3228,2017/11/2,16,2,8.9,2.7,68,0
3229,2017/11/3,17,5,7.8,3.1,75,0
3230,2017/11/4,16.6,0,4.6,3.3,67,0
3231,2017/11/5,14.2,0,7.5,3.5,50,0
3232,2017/11/6,15.1,0,9.2,2.6,63,0
3233,2017/11/7,16.8,0,9.4,2.7,71,0
3234,2017/11/8,17.8,1.5,0,4.7,77,0
3235,2017/11/9,15.2,0,9.5,5.4,50,0
3236,2017/11/10,15,0,6.7,3,59,0
3237,2017/11/11,17.2,0.5,3.3,7,54,0
3238,2017/11/12,13,0,7.8,4.1,45,0
3239,2017/11/13,12.4,4,6.5,2.9,67,0
3240,2017/11/14,12.8,5,0,2.3,87,0
3241,2017/11/15,13.7,0,4.1,2.3,82,0
3242,2017/11/16,12.5,0,6.7,3,56,0
3243,2017/11/17,10.9,0,7.6,2.6,61,0
3244,2017/11/18,11.7,0.5,0,3.9,71,0
3245,2017/11/19,9.5,0,5,4.9,48,0
3246,2017/11/20,7.7,0,1.9,2.2,56,0
3247,2017/11/21,8.9,0,9.9,3.9,46,0
3248,2017/11/22,7.7,5,4.3,2.8,69,0
3249,2017/11/23,10.1,41.5,1.6,3.3,79,0
3250,2017/11/24,11,0,8.7,3,46,0
3251,2017/11/25,10.5,0,8.8,2.5,54,0
3252,2017/11/26,12.8,0,7.2,5.3,54,0
3253,2017/11/27,12.4,0,4,3.1,63,0
3254,2017/11/28,12.3,0,0.3,3.2,73,0
3255,2017/11/29,13.3,0,9.3,1.9,74,0
3256,2017/11/30,12.3,0,0,2.9,76,0
3257,2017/12/1,9.3,0,0.9,3.2,83,0
3258,2017/12/2,8.5,0,6.7,2.8,67,0
3259,2017/12/3,9.1,0,8.6,2.7,64,0
3260,2017/12/4,9.7,0,4,2.9,61,0
3261,2017/12/5,10.1,0,8.9,3.7,53,0
3262,2017/12/6,8.1,0,9.4,2.9,49,0
3263,2017/12/7,7.6,0,8.3,2.7,64,0
3264,2017/12/8,6.5,1,0.4,2.9,73,0
3265,2017/12/9,7,0,9.6,2.6,53,0
3266,2017/12/10,9.3,0,8.5,4.6,58,0
3267,2017/12/11,12.8,0,8.7,6.9,52,0
3268,2017/12/12,7.4,0,8,4.2,37,0
3269,2017/12/13,6.5,0,8.1,3.6,40,0
3270,2017/12/14,6.5,0,9.4,4.1,39,0
3271,2017/12/15,6.3,0,1,2.4,50,0
3272,2017/12/16,9.4,0,6.2,2.7,54,0
3273,2017/12/17,7,0,8.8,5.3,40,0
3274,2017/12/18,5.6,0,8.4,2.5,53,0
3275,2017/12/19,7.6,0,9.3,3.8,50,0
3276,2017/12/20,6.9,0,6.7,2.6,49,0
3277,2017/12/21,6.4,0,6.4,3,60,0
3278,2017/12/22,6.7,0,6.1,2.1,66,0
3279,2017/12/23,8,0,7.3,2.2,60,0
3280,2017/12/24,8.6,1,3.5,2.5,65,0
3281,2017/12/25,10.3,15,8.5,4,61,0
3282,2017/12/26,8.1,0,9.1,4.1,49,0
3283,2017/12/27,5.3,0,9.1,3.1,44,0
3284,2017/12/28,4.9,0,9.3,2.6,41,0
3285,2017/12/29,6.3,0,7.2,3,41,0
3286,2017/12/30,7.1,0,9.4,3,41,0
3287,2017/12/31,4.8,0,0.9,3,63,0
3288,2018/1/1,6.5,0,8.5,2.8,57,0
3289,2018/1/2,7.6,0,9.2,3.4,38,0
3290,2018/1/3,5.7,0,9.6,5.5,39,0
3291,2018/1/4,5.7,0,8.7,3.6,36,0
3292,2018/1/5,4.4,0,0,2.7,58,0
3293,2018/1/6,5.8,0,8.7,2.3,55,0
3294,2018/1/7,7.7,0,9.2,3.4,38,0
3295,2018/1/8,6.6,19,0.5,2.8,69,0
3296,2018/1/9,9.1,4.5,5.5,5.3,69,0
3297,2018/1/10,7.4,0,9.5,6.2,46,0
3298,2018/1/11,5.8,0,9.7,4.6,39,0
3299,2018/1/12,3.5,0,8.2,2.4,35,0
3300,2018/1/13,3.6,0,9.5,3.2,49,0
3301,2018/1/14,4.9,0,9.7,4.3,40,0
3302,2018/1/15,7,0,6.8,4,52,0
3303,2018/1/16,8.2,0,9.4,2,53,0
3304,2018/1/17,9.5,39,0.2,4,81,0
3305,2018/1/18,9.2,0,5.2,2.1,79,0
3306,2018/1/19,8.8,0,2.4,3.7,54,0
3307,2018/1/20,7.3,0,1.1,2.2,70,0
3308,2018/1/21,7.6,0,9.3,2.9,58,0
3309,2018/1/22,2.3,20,0,6.1,79,18
3310,2018/1/23,5.7,0,9.3,5.5,64,0
3311,2018/1/24,3.1,0,7.9,5,42,0
3312,2018/1/25,0.7,0,9.4,2.9,37,0
3313,2018/1/26,1.2,0,7.9,3.7,38,0
3314,2018/1/27,2.9,0,10,2.9,32,0
3315,2018/1/28,3,0,2.4,2.6,50,0
3316,2018/1/29,4.9,0,8.5,2.4,62,0
3317,2018/1/30,4.2,0,4.2,3,47,0
3318,2018/1/31,4.9,0,8.6,2.4,51,0
3319,2018/2/1,3.5,7.5,0.1,3.7,75,0
3320,2018/2/2,2.3,4,0,5.3,90,1
3321,2018/2/3,5,0,4.3,2.9,72,0
3322,2018/2/4,5.9,0,7.1,3,49,0
3323,2018/2/5,4.9,0,8.8,3.7,44,0
3324,2018/2/6,4.2,0,9.2,2.4,39,0
3325,2018/2/7,4.4,0,9.8,3.1,31,0
3326,2018/2/8,3.8,0,7.9,2.9,48,0
3327,2018/2/9,5,0,10.1,2.2,48,0
3328,2018/2/10,7.3,4,3.2,3.2,61,0
3329,2018/2/11,9,0,6.5,2.8,57,0
3330,2018/2/12,4.5,0,10.3,5.4,37,0
3331,2018/2/13,5.3,0,10.5,3.8,35,0
3332,2018/2/14,6.6,0,10,3.7,42,0
3333,2018/2/15,10.3,0,8.6,3.6,51,0
3334,2018/2/16,6.8,0,5.6,3.5,54,0
3335,2018/2/17,6.3,0,8.8,4.7,56,0
3336,2018/2/18,4.2,0,9.8,4.3,33,0
3337,2018/2/19,6.1,0,5.5,2.3,48,0
3338,2018/2/20,8.1,0,9.2,2.9,54,0
3339,2018/2/21,6.3,0,0.3,3.5,50,0
3340,2018/2/22,3.3,4,0,2.7,88,0
3341,2018/2/23,4.8,0,3.2,3.1,80,0
3342,2018/2/24,8.3,0,8.5,3.3,54,0
3343,2018/2/25,6.4,0,0.1,2.9,56,0
3344,2018/2/26,6.5,0,3.6,3.8,61,0
3345,2018/2/27,8.5,0,7.2,2.9,59,0
3346,2018/2/28,9.5,0,5.7,2.6,59,0
3347,2018/3/1,13.1,61.5,7.6,5.8,66,0
3348,2018/3/2,10.2,0,10.7,3,37,0
3349,2018/3/3,10,0,8.9,2.4,51,0
3350,2018/3/4,14.5,0,10.3,4.6,64,0
3351,2018/3/5,16.1,37.5,0.1,6.6,89,0
3352,2018/3/6,8.6,0.5,6.1,4.2,66,0
3353,2018/3/7,5.8,0,0.2,3.3,55,0
3354,2018/3/8,6.3,30.5,0,5,92,0
3355,2018/3/9,13.5,47.5,0,5.6,85,0
3356,2018/3/10,7.8,2,3.8,3.8,64,0
3357,2018/3/11,10,0,6.9,3.3,61,0
3358,2018/3/12,9.8,0,11.2,3.8,51,0
3359,2018/3/13,11.8,0,10.6,3.6,61,0
3360,2018/3/14,15,0,10.9,2.2,63,0
3361,2018/3/15,16,0,7.9,5.3,62,0
3362,2018/3/16,13.1,5.5,0,5.9,79,0
3363,2018/3/17,7.5,0,11.3,3.5,52,0
3364,2018/3/18,11.7,0,5.5,3.6,60,0
3365,2018/3/19,14.4,0,0,4,68,0
3366,2018/3/20,8.9,9.5,0,3.4,83,0
3367,2018/3/21,3.7,21.5,0,6,88,1
3368,2018/3/22,10.3,10.5,2.3,3.6,82,0
3369,2018/3/23,12,3.5,3.2,3.2,61,0
3370,2018/3/24,11.9,0.5,6.6,2.7,70,0
3371,2018/3/25,13.1,0,11.6,2.9,62,0
3372,2018/3/26,14.8,0,11.3,2.8,59,0
3373,2018/3/27,15.8,0,7.6,2.9,63,0
3374,2018/3/28,17.4,0,10.8,3.1,64,0
3375,2018/3/29,18.2,0,10.8,3,57,0
3376,2018/3/30,13.8,0,9.4,4.6,38,0
3377,2018/3/31,13.8,0,11.1,3.3,54,0
3378,2018/4/1,16.1,0,9.5,4.6,64,0
3379,2018/4/2,17.6,0,10.2,2.7,69,0
3380,2018/4/3,18.2,0,8.9,2.9,73,0
3381,2018/4/4,20.2,0,10.7,4.1,65,0
3382,2018/4/5,13.5,0,0,3,73,0
3383,2018/4/6,18,3.5,4.1,7.2,84,0
3384,2018/4/7,16.6,2,3.9,7.6,54,0
3385,2018/4/8,12.3,0,8.6,2.7,41,0
3386,2018/4/9,13.7,0,10.1,5.2,41,0
3387,2018/4/10,14.2,0,10.8,3.3,51,0
3388,2018/4/11,17.6,1,5.4,6.9,65,0
3389,2018/4/12,19.8,0,7.4,3.7,56,0
3390,2018/4/13,15.9,0,10.5,4,36,0
3391,2018/4/14,15.4,0.5,1.3,3.9,69,0
3392,2018/4/15,18.5,17,2.2,7.1,71,0
3393,2018/4/16,15.1,0,5.4,4,48,0
3394,2018/4/17,13.3,3,0,3.3,74,0
3395,2018/4/18,13.5,25,2.9,3.2,89,0
3396,2018/4/19,16.9,0,8.8,3.4,70,0
3397,2018/4/20,18.7,0,12,3,63,0
3398,2018/4/21,19.5,0,12.4,4.1,61,0
3399,2018/4/22,20.5,0,12.1,2.5,63,0
3400,2018/4/23,16.4,0,0,3.1,83,0
3401,2018/4/24,18.4,0,0.7,3.7,79,0
3402,2018/4/25,19.4,66.5,2.1,4.1,90,0
3403,2018/4/26,18.8,0,9.6,4.1,56,0
3404,2018/4/27,18.6,0,2.7,2.9,72,0
3405,2018/4/28,19.7,0,12.7,4.4,54,0
3406,2018/4/29,20.1,0,12.1,4.4,66,0
3407,2018/4/30,20.8,0,8.6,4.8,64,0
3408,2018/5/1,21.6,0,12.3,3.1,65,0
3409,2018/5/2,20.7,9.5,3.5,3.2,77,0
3410,2018/5/3,22,13,3.4,7.7,74,0
3411,2018/5/4,18.4,0,11.2,4.8,51,0
3412,2018/5/5,18.6,0,12.8,3.4,53,0
3413,2018/5/6,20.5,3,9.8,4.7,56,0
3414,2018/5/7,17.6,31,0.1,5.1,86,0
3415,2018/5/8,13.2,11,0,3.1,88,0
3416,2018/5/9,12.5,41,0.1,5.4,86,0
3417,2018/5/10,13.4,4,3.6,2.1,74,0
3418,2018/5/11,16.6,0,11.9,3.8,61,0
3419,2018/5/12,19.2,0,10.7,3.4,64,0
3420,2018/5/13,18,52,0.1,4.3,84,0
3421,2018/5/14,21.2,0,11,3,69,0
3422,2018/5/15,22.4,0,12.5,4.4,55,0
3423,2018/5/16,22.5,0,11.5,5.7,62,0
3424,2018/5/17,23.2,0,3.1,4.8,71,0
3425,2018/5/18,23.1,0,9.5,3.4,81,0
3426,2018/5/19,21.1,0,2.5,5.2,73,0
3427,2018/5/20,17.1,0,11.3,3.8,50,0
3428,2018/5/21,20.1,0,11,2.7,51,0
3429,2018/5/22,20.7,0,13.5,2.7,58,0
3430,2018/5/23,18.5,10,0.8,2,83,0
3431,2018/5/24,20.5,7,9,2.9,82,0
3432,2018/5/25,22.7,0,8.7,4,72,0
3433,2018/5/26,22,0,2,2.5,65,0
3434,2018/5/27,21.5,0,10.9,2.9,74,0
3435,2018/5/28,22.1,0,0.7,3.6,74,0
3436,2018/5/29,22.7,0,3.4,3.2,72,0
3437,2018/5/30,21.1,10.5,0,2.1,85,0
3438,2018/5/31,19.4,0,0.5,3.3,84,0
3439,2018/6/1,21.6,0,8.6,3.7,57,0
3440,2018/6/2,21.8,0,12.2,2.8,69,0
3441,2018/6/3,22.7,0,11.8,2,67,0
3442,2018/6/4,23.6,0,12,2.2,62,0
3443,2018/6/5,23.2,0,7.7,2.5,70,0
3444,2018/6/6,20.1,15,0,2.3,90,0
3445,2018/6/7,21.9,3,7.8,2.8,81,0
3446,2018/6/8,23.3,3,7.7,4.7,78,0
3447,2018/6/9,25.6,2,12.3,2.7,74,0
3448,2018/6/10,20.2,45,0,3.3,88,0
3449,2018/6/11,19,41,0,6,97,0
3450,2018/6/12,21.9,0,4.1,2.2,83,0
3451,2018/6/13,21.6,0,2.4,2.6,78,0
3452,2018/6/14,21,0,2.3,3.3,72,0
3453,2018/6/15,18.4,6.5,0,3.4,91,0
3454,2018/6/16,16.1,0.5,0,3.5,84,0
3455,2018/6/17,19.2,0,3.6,2.2,75,0
3456,2018/6/18,19.6,1.5,0,2.8,88,0
3457,2018/6/19,22.7,0,9.5,4,75,0
3458,2018/6/20,20.9,36,0,2.4,97,0
3459,2018/6/21,21.2,14.5,0,2.6,91,0
3460,2018/6/22,23.5,0,9.6,2.6,79,0
3461,2018/6/23,20.4,17,0,2.1,92,0
3462,2018/6/24,21.7,3.5,5.6,2.9,87,0
3463,2018/6/25,25.8,0,13,2.3,72,0
3464,2018/6/26,25.4,0,9.9,4.2,76,0
3465,2018/6/27,26.6,0,6.8,7.9,74,0
3466,2018/6/28,26.2,0,4.7,7.7,80,0
3467,2018/6/29,26.8,0,12.8,7,81,0
3468,2018/6/30,27.5,0,13.2,6.3,79,0
3469,2018/7/1,27.5,0,13.5,5.6,76,0
3470,2018/7/2,27.7,0,13.8,5.5,73,0
3471,2018/7/3,27.2,0,11.9,5.9,71,0
3472,2018/7/4,26.8,0,3.9,7.9,79,0
3473,2018/7/5,26.4,1,0.1,7.1,80,0
3474,2018/7/6,23,36.5,0,3.4,95,0
3475,2018/7/7,25.2,1,1.7,4.3,85,0
3476,2018/7/8,27.4,0,7.7,3.7,79,0
3477,2018/7/9,27.4,1,9.1,3.3,83,0
3478,2018/7/10,28.1,0,10.7,3.9,76,0
3479,2018/7/11,28.4,0,8.2,2.7,74,0
3480,2018/7/12,26.5,3,1.6,2.4,85,0
3481,2018/7/13,28.2,0,7.9,2.9,80,0
3482,2018/7/14,29.9,0,11.7,2.6,72,0
3483,2018/7/15,29.3,0,10.2,3.4,77,0
3484,2018/7/16,29.2,0,10,3.7,77,0
3485,2018/7/17,29.2,0,10.3,4.1,77,0
3486,2018/7/18,29.6,0,11.2,3.6,77,0
3487,2018/7/19,29.3,0,11.8,3.9,76,0
3488,2018/7/20,29.4,0,12.8,5.4,75,0
3489,2018/7/21,29.6,0,12.2,4.3,72,0
3490,2018/7/22,30.3,0,9.7,2.7,73,0
3491,2018/7/23,31.4,0,12.2,2.8,64,0
3492,2018/7/24,29.9,0,8.9,2.7,76,0
3493,2018/7/25,29,0,6.6,3.3,77,0
3494,2018/7/26,26.6,0,2.2,3.5,68,0
3495,2018/7/27,25.9,0,7.3,3.5,67,0
3496,2018/7/28,24.1,52,0.1,6,94,0
3497,2018/7/29,28.4,6.5,10.7,3.4,81,0
3498,2018/7/30,28.4,0,8.6,3.1,80,0
3499,2018/7/31,28.6,0,12.1,2.6,76,0
3500,2018/8/1,29.9,0,12.7,2.9,73,0
3501,2018/8/2,30.7,0,10.1,2.3,73,0
3502,2018/8/3,30.2,0,10.1,2.4,76,0
3503,2018/8/4,29.6,0,9.7,2.8,75,0
3504,2018/8/5,30,0,10.8,3.8,76,0
3505,2018/8/6,29,0,6.7,3.3,80,0
3506,2018/8/7,22.7,4,0,6.2,91,0
3507,2018/8/8,24,29,0,9,93,0
3508,2018/8/9,27.2,4.5,2.8,6.3,85,0
3509,2018/8/10,29.3,0,12,5.1,75,0
3510,2018/8/11,29.7,0,10.2,3,75,0
3511,2018/8/12,27.3,31,0.8,2.3,87,0
3512,2018/8/13,28.4,0,6.4,2.5,80,0
3513,2018/8/14,29,0,11.8,4.8,77,0
3514,2018/8/15,29,0,12.3,6,75,0
3515,2018/8/16,28.5,0,5.7,6.9,75,0
3516,2018/8/17,26.5,0.5,8.5,5.7,46,0
3517,2018/8/18,23.2,0,10.6,2.9,55,0
3518,2018/8/19,24.2,0,9.6,2.2,61,0
3519,2018/8/20,24.5,0,0.6,2.5,75,0
3520,2018/8/21,28,0,10.3,3.6,81,0
3521,2018/8/22,29.3,0,10.6,4.7,77,0
3522,2018/8/23,29.2,0,7.7,5.4,79,0
3523,2018/8/24,27.9,7.5,1.3,8.2,84,0
3524,2018/8/25,30.2,0,12.3,5.9,71,0
3525,2018/8/26,31,0,12.5,2.4,69,0
3526,2018/8/27,29.7,1.5,10.7,2.5,77,0
3527,2018/8/28,27.4,0,3.2,2.7,82,0
3528,2018/8/29,26.7,0,1.3,2.3,83,0
3529,2018/8/30,28.7,0,8.7,4.3,76,0
3530,2018/8/31,29.7,0,11.8,4.6,69,0
3531,2018/9/1,27.7,11,1.5,3.4,74,0
3532,2018/9/2,22.6,6,0,3,89,0
3533,2018/9/3,24.1,12,1,2.2,89,0
3534,2018/9/4,26.9,23,0.6,6.3,86,0
3535,2018/9/5,27.2,22,8.8,7.1,75,0
3536,2018/9/6,27.4,0,4.9,5.3,66,0
3537,2018/9/7,27.2,0.5,1.7,5.8,78,0
3538,2018/9/8,27.9,0,10.7,6.1,79,0
3539,2018/9/9,27.9,0,9,5.3,77,0
3540,2018/9/10,25.1,45,2.8,3.2,89,0
3541,2018/9/11,22.2,1,0.4,3.1,75,0
3542,2018/9/12,21.6,0.5,3.2,3.2,66,0
3543,2018/9/13,22.6,0,2.1,2.9,75,0
3544,2018/9/14,21.7,18,0,2,92,0
3545,2018/9/15,20.8,19,0,2,96,0
3546,2018/9/16,22.8,0.5,2.4,1.7,90,0
3547,2018/9/17,25.3,32,8.5,2.5,82,0
3548,2018/9/18,24.1,11,6.8,2.3,82,0
3549,2018/9/19,23,0,9.3,2.9,67,0
3550,2018/9/20,20.4,34,0,2.6,83,0
3551,2018/9/21,17.9,17,0,5.8,97,0
3552,2018/9/22,22.2,0,3.2,1.8,87,0
3553,2018/9/23,24.7,0,3.7,2.4,73,0
3554,2018/9/24,24.9,0,4.7,2.6,80,0
3555,2018/9/25,21.6,22.5,0,2.5,95,0
3556,2018/9/26,17.8,31.5,0,5.2,95,0
3557,2018/9/27,16.4,15,0.2,4.5,92,0
3558,2018/9/28,20.4,0,11.3,2.3,72,0
3559,2018/9/29,19.1,10.5,0,2.9,90,0
3560,2018/9/30,20.9,41,2.6,5.3,94,0
3561,2018/10/1,25.9,8.5,11,8.3,59,0
3562,2018/10/2,22.3,0,10.8,2.1,55,0
3563,2018/10/3,20.9,0,0.5,2.3,75,0
3564,2018/10/4,20.7,0,0,2.7,74,0
3565,2018/10/5,18.9,7.5,0,4.6,91,0
3566,2018/10/6,23.7,0,6.5,3.9,87,0
3567,2018/10/7,27.5,0,10.1,4.9,65,0
3568,2018/10/8,22.5,0,0.6,2.6,70,0
3569,2018/10/9,22.3,0,8.3,3,75,0
3570,2018/10/10,22.9,2,7.2,2.1,77,0
3571,2018/10/11,22.4,1,0.9,2.5,90,0
3572,2018/10/12,20.7,0,0.3,3.5,74,0
3573,2018/10/13,18,0.5,0,3.1,61,0
3574,2018/10/14,16.9,10,2.2,3.3,80,0
3575,2018/10/15,18.5,0,0.1,2,78,0
3576,2018/10/16,18.8,0,0.9,2.6,74,0
3577,2018/10/17,18.7,1,4.3,3.2,73,0
3578,2018/10/18,18.2,0,6,3.2,70,0
3579,2018/10/19,17.2,0,0.5,4.4,73,0
3580,2018/10/20,17.4,12.5,6,4.5,73,0
3581,2018/10/21,17.8,0,10.6,4.1,49,0
3582,2018/10/22,17.1,0,10,2.9,59,0
3583,2018/10/23,15.4,0.5,0.2,4.4,77,0
3584,2018/10/24,18.5,0,5.9,3,75,0
3585,2018/10/25,18.8,0,9,2.7,59,0
3586,2018/10/26,18.4,0,1.7,1.9,65,0
3587,2018/10/27,19.9,20.5,5.2,3.4,82,0
3588,2018/10/28,17.9,0,6.4,2.9,66,0
3589,2018/10/29,17.9,0,10.4,3.1,60,0
3590,2018/10/30,18.3,0,9.9,3.3,53,0
3591,2018/10/31,16,0,6.6,2.8,49,0
3592,2018/11/1,14.8,0,5.5,3.4,48,0
3593,2018/11/2,14.9,0,10.3,2.8,56,0
3594,2018/11/3,15.6,0,4.6,2.4,65,0
3595,2018/11/4,14.9,2,0,3.1,81,0
3596,2018/11/5,17.8,0,1.7,2.2,86,0
3597,2018/11/6,17.9,31.5,0.6,2.9,96,0
3598,2018/11/7,17.3,0,2,3.1,71,0
3599,2018/11/8,17.2,0,6.2,4.2,68,0
3600,2018/11/9,16,6,0,2.8,96,0
3601,2018/11/10,18.4,0.5,5.9,2.6,80,0
3602,2018/11/11,17.3,0,4.9,2.2,58,0
3603,2018/11/12,16.2,1,2.2,2.4,76,0
3604,2018/11/13,15.8,1,0,2.6,76,0
3605,2018/11/14,14.3,0.5,7.3,3.9,58,0
3606,2018/11/15,13.2,0,10,3.1,56,0
3607,2018/11/16,13.3,0,5.9,2.1,67,0
3608,2018/11/17,15.6,0,8.1,2.7,59,0
3609,2018/11/18,14.7,0,4.9,2.5,67,0
3610,2018/11/19,14,3,0.2,2.4,80,0
3611,2018/11/20,12.6,0,4.7,2.9,60,0
3612,2018/11/21,12.8,2,9.1,2.3,65,0
3613,2018/11/22,12.1,5.5,0,3.4,69,0
3614,2018/11/23,12,0,8.4,3.5,45,0
3615,2018/11/24,10.6,0,3.3,2.7,56,0
3616,2018/11/25,11,0,8.7,2.8,65,0
3617,2018/11/26,13.1,0,6,2.1,68,0
3618,2018/11/27,14.1,2.5,5.4,2.2,79,0
3619,2018/11/28,14.7,0,7.2,2.3,72,0
3620,2018/11/29,13.4,0.5,5.2,2.8,74,0
3621,2018/11/30,13,0,8.6,3.7,54,0
3622,2018/12/1,12.6,0,8.4,3.3,57,0
3623,2018/12/2,10.6,0,0.3,3.9,56,0
3624,2018/12/3,13.1,0,1.4,1.7,73,0
3625,2018/12/4,17.9,15.5,7.8,4,80,0
3626,2018/12/5,17.6,0,4.2,3.8,61,0
3627,2018/12/6,10.7,18.5,0,4.1,88,0
3628,2018/12/7,13.6,0,4.2,2.3,78,0
3629,2018/12/8,10.4,0,1.5,3.2,63,0
3630,2018/12/9,8.2,0,0.8,5.1,41,0
3631,2018/12/10,7,0,0.8,3.8,46,0
3632,2018/12/11,5.1,6.5,0.6,4.7,70,0
3633,2018/12/12,7.4,19.5,0,5.1,80,0
3634,2018/12/13,7.9,0,1,3.8,51,0
3635,2018/12/14,6.9,0,6.6,5.8,50,0
3636,2018/12/15,6.6,0,4.7,5,39,0
3637,2018/12/16,4.5,1,1.5,2.5,65,0
3638,2018/12/17,7.7,5,4.1,2,81,0
3639,2018/12/18,9.4,0,8,3.4,59,0
3640,2018/12/19,9.5,0,9.2,3.2,52,0
3641,2018/12/20,9.9,0,6.7,2.1,61,0
3642,2018/12/21,9.9,0,9.1,2.2,57,0
3643,2018/12/22,10.2,1.5,0,2.5,69,0
3644,2018/12/23,10.7,2.5,0.2,2.3,82,0
3645,2018/12/24,8.5,0,2.8,5.7,49,0
3646,2018/12/25,6.9,0,8.9,2.7,48,0
